CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST004373,Male,73,1,Yes,Yes,0,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,94.0,21.14,2,5,Yes
CUST004374,Male,65,1,Yes,Yes,64,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,72.62,4658.9,0,5,Yes
CUST004375,Male,72,1,Yes,Yes,39,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,54.01,2112.28,4,4,No
CUST004376,Male,67,1,Yes,Yes,65,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,68.26,4384.57,0,3,Yes
CUST004377,Female,36,0,No,No,12,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Two year,Bank Transfer,57.44,664.38,1,3,No
CUST004378,Male,56,0,No,No,49,Yes,DSL,No,No,Yes,No,No,Yes,One year,Mailed Check,57.3,2814.08,1,5,Yes
CUST004379,Male,47,0,Yes,No,60,No,Cable,No,No,Yes,No,No,Yes,Month-to-month,Credit Card,56.29,3361.79,3,3,No
CUST004380,Male,66,1,No,No,38,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,51.16,1907.03,1,1,Yes
CUST004381,Female,75,1,Yes,No,33,Yes,DSL,Yes,No,No,No,No,Yes,One year,Credit Card,63.63,2101.5,0,2,Yes
CUST004382,Female,45,0,Yes,No,59,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-month,Electronic Check,86.98,5158.38,2,1,Yes
CUST004383,Female,22,0,Yes,Yes,6,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-month,Mailed Check,63.51,372.76,0,1,Yes
CUST004384,Male,19,0,Yes,Yes,59,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Mailed Check,89.7,5263.55,3,4,Yes
CUST004385,Male,53,0,Yes,No,72,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,104.43,7502.34,0,3,Yes
CUST004386,Female,22,0,No,No,58,Yes,Cable,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,62.94,3678.18,2,1,Yes
CUST004387,Male,42,0,Yes,Yes,49,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic Check,107.88,5226.72,2,5,Yes
CUST004388,Male,53,0,Yes,Yes,38,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Mailed Check,82.51,3118.82,3,5,Yes
CUST004389,Female,41,0,Yes,No,10,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Mailed Check,92.77,948.06,2,2,Yes
CUST004390,Male,49,0,No,No,9,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One year,Bank Transfer,46.23,435.91,1,1,No
CUST004391,Male,80,1,Yes,No,15,Yes,Cable,Yes,Yes,No,No,No,No,Month-to-month,Bank Transfer,48.42,776.86,1,3,No
CUST004392,Male,29,0,Yes,Yes,26,No,Cable,Yes,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,53.71,1398.19,3,1,Yes
CUST004393,Male,64,1,No,No,42,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Month-to-month,Credit Card,49.52,2064.5,0,1,Yes
CUST004394,Male,41,0,No,No,65,Yes,Cable,No,Yes,No,No,No,No,Month-to-month,Bank Transfer,65.3,4291.68,3,1,Yes
CUST004395,Male,44,0,No,No,38,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two year,Bank Transfer,88.62,3318.31,0,1,Yes
CUST004396,Male,36,0,No,No,24,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Month-to-month,Electronic Check,41.94,990.46,1,5,No
CUST004397,Female,78,1,Yes,Yes,52,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Credit Card,58.74,3085.21,0,1,Yes
CUST004398,Female,62,1,Yes,Yes,26,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,74.19,1951.23,1,2,Yes
CUST004399,Male,73,1,No,No,21,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One year,Credit Card,74.54,1546.37,1,1,No
CUST004400,Male,19,0,No,No,7,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Bank Transfer,37.11,258.83,2,1,No
CUST004401,Female,56,0,Yes,Yes,32,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Mailed Check,44.99,1447.94,2,1,Yes
CUST004402,Female,61,1,Yes,No,41,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-month,Mailed Check,77.68,3178.11,3,3,Yes
CUST004403,Female,37,0,No,No,35,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Bank Transfer,69.33,2367.6,1,5,No
CUST004404,Male,23,0,Yes,No,45,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,77.99,3450.38,0,5,Yes
CUST004405,Male,27,0,No,No,24,No,Cable,No,No,Yes,Yes,No,No,One year,Credit Card,68.33,1672.72,1,4,No
CUST004406,Female,69,1,No,No,11,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,One year,Electronic Check,67.06,698.68,0,5,No
CUST004407,Female,71,1,No,No,29,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Credit Card,60.92,1744.7,0,3,No
CUST004408,Female,19,0,No,No,23,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-month,Mailed Check,110.43,2587.16,1,4,Yes
CUST004409,Female,23,0,Yes,No,11,No,Fiber Optic,Yes,Yes,No,No,No,No,One year,Mailed Check,83.19,887.1,2,3,No
CUST004410,Female,51,0,Yes,No,0,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,88.91,0.0,0,2,Yes
CUST004411,Male,48,0,Yes,No,55,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,67.89,3780.5,0,2,Yes
CUST004412,Female,75,1,No,No,15,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,23.63,346.78,1,4,No
CUST004413,Male,71,1,Yes,Yes,59,No,Fiber Optic,No,No,Yes,No,No,No,One year,Credit Card,76.88,4483.74,1,2,No
CUST004414,Male,32,0,Yes,Yes,44,Yes,Cable,Yes,No,Yes,Yes,No,No,One year,Bank Transfer,45.39,1968.72,1,2,No
CUST004415,Male,53,0,No,No,64,Yes,DSL,No,No,Yes,No,Yes,No,One year,Bank Transfer,42.54,2742.54,2,4,No
CUST004416,Female,24,0,No,No,60,Yes,Cable,No,Yes,No,No,No,Yes,Two year,Credit Card,78.22,4711.76,1,5,No
CUST004417,Female,34,0,Yes,No,60,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed Check,107.12,6480.41,1,5,Yes
CUST004418,Female,66,1,Yes,No,30,Yes,DSL,No,No,No,No,Yes,No,Two year,Bank Transfer,52.02,1567.09,3,5,No
CUST004419,Female,52,0,Yes,Yes,31,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,563.45,0,2,No
CUST004420,Male,35,0,Yes,Yes,11,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,26.87,328.94,1,5,Yes
CUST004421,Female,48,0,No,No,10,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic Check,40.54,423.08,3,5,Yes
CUST004422,Male,79,1,Yes,Yes,1,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Mailed Check,49.3,95.25,2,5,Yes
CUST004423,Female,69,1,Yes,Yes,6,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,48.11,270.56,1,3,Yes
CUST004424,Male,67,1,No,No,33,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,51.94,1729.0,3,3,No
CUST004425,Female,48,0,No,No,3,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,18.24,1,4,No
CUST004426,Male,68,1,No,No,65,No,Fiber Optic,No,No,No,No,Yes,No,Two year,Mailed Check,64.06,4122.16,0,3,No
CUST004427,Female,50,0,No,No,72,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Credit Card,63.38,4583.99,2,4,No
CUST004428,Female,74,1,Yes,No,8,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic Check,54.75,481.25,1,4,No
CUST004429,Female,47,0,Yes,Yes,29,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Electronic Check,80.57,2326.93,4,1,Yes
CUST004430,Female,70,1,Yes,Yes,47,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-month,Mailed Check,71.17,3327.89,1,5,No
CUST004431,Female,59,0,No,No,41,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two year,Mailed Check,54.8,2209.49,1,1,No
CUST004432,Male,48,0,No,No,61,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,89.93,5452.7,1,5,Yes
CUST004433,Male,55,0,No,No,36,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Credit Card,53.01,1867.06,3,3,Yes
CUST004434,Male,46,0,No,No,15,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank Transfer,20.0,348.21,1,5,No
CUST004435,Male,51,0,Yes,Yes,63,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Credit Card,44.87,2779.89,1,4,No
CUST004436,Male,55,0,Yes,No,20,Yes,DSL,No,No,No,Yes,Yes,No,One year,Mailed Check,33.1,620.0,0,3,No
CUST004437,Male,36,0,Yes,No,64,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-month,Mailed Check,42.72,2710.27,1,1,Yes
CUST004438,Female,36,0,Yes,No,22,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,54.13,1233.76,1,4,No
CUST004439,Male,47,0,No,No,12,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two year,Bank Transfer,79.65,982.19,1,3,No
CUST004440,Male,29,0,No,No,69,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,49.8,3469.84,0,2,Yes
CUST004441,Male,61,1,No,No,16,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-month,Credit Card,77.46,1203.08,1,2,Yes
CUST004442,Male,72,1,No,No,52,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,1085.09,3,3,Yes
CUST004443,Female,61,1,No,No,65,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Bank Transfer,60.56,3878.42,1,3,Yes
CUST004444,Male,40,0,Yes,No,0,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,31.99,42.67,1,4,No
CUST004445,Male,18,0,No,No,47,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,931.11,0,4,No
CUST004446,Female,72,1,Yes,Yes,46,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Mailed Check,62.31,2896.3,1,1,No
CUST004447,Male,68,1,Yes,Yes,72,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic Check,55.88,4079.15,3,4,No
CUST004448,Male,45,0,No,No,53,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,22.55,1226.57,4,4,Yes
CUST004449,Male,24,0,No,No,62,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Mailed Check,47.02,2943.43,3,1,Yes
CUST004450,Male,30,0,Yes,No,16,Yes,Fiber Optic,No,No,No,No,No,No,One year,Bank Transfer,72.64,1148.6,1,3,No
CUST004451,Female,46,0,Yes,No,46,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One year,Electronic Check,57.84,2610.16,1,3,No
CUST004452,Female,46,0,Yes,No,33,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Two year,Electronic Check,83.13,2761.8,1,2,Yes
CUST004453,Female,54,0,No,No,21,Yes,Cable,No,No,No,No,Yes,Yes,One year,Credit Card,47.36,938.87,1,5,No
CUST004454,Male,43,0,Yes,Yes,58,No,Cable,No,Yes,Yes,Yes,No,No,Two year,Bank Transfer,54.33,3120.39,2,5,Yes
CUST004455,Female,40,0,Yes,No,70,No,Fiber Optic,No,Yes,Yes,No,No,Yes,One year,Electronic Check,60.95,4210.0,3,5,Yes
CUST004456,Female,43,0,No,No,32,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two year,Bank Transfer,77.12,2459.51,1,1,Yes
CUST004457,Female,23,0,No,No,15,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,33.74,563.03,2,1,Yes
CUST004458,Female,35,0,No,No,65,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Mailed Check,92.92,6028.51,0,5,No
CUST004459,Female,53,0,No,No,35,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two year,Mailed Check,75.06,2645.84,1,1,No
CUST004460,Male,65,1,No,No,25,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Electronic Check,65.55,1666.84,1,1,No
CUST004461,Female,39,0,No,No,28,No,Fiber Optic,No,No,Yes,Yes,No,No,Two year,Electronic Check,55.72,1607.29,2,1,No
CUST004462,Female,38,0,Yes,No,22,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,99.0,2235.61,2,4,Yes
CUST004463,Male,56,0,No,No,68,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Credit Card,42.34,2866.78,2,3,No
CUST004464,Female,62,1,No,No,45,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Bank Transfer,47.4,2182.72,0,3,No
CUST004465,Male,53,0,Yes,Yes,61,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,54.84,3338.94,0,1,No
CUST004466,Female,75,1,No,No,51,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Credit Card,41.8,2086.62,0,3,No
CUST004467,Male,80,1,No,No,72,No,Cable,No,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,49.17,3587.12,1,5,Yes
CUST004468,Male,78,1,No,No,61,Yes,Cable,No,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,50.2,3114.17,0,3,No
CUST004469,Female,18,0,Yes,Yes,7,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two year,Credit Card,88.7,636.82,0,1,Yes
CUST004470,Male,48,0,Yes,Yes,23,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Credit Card,87.09,1985.38,2,1,Yes
CUST004471,Male,49,0,Yes,No,57,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,97.51,5526.84,3,4,Yes
CUST004472,Male,69,1,Yes,Yes,20,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One year,Electronic Check,80.29,1621.28,1,4,No
CUST004473,Female,38,0,No,No,10,Yes,Cable,No,No,Yes,Yes,Yes,Yes,One year,Electronic Check,47.73,506.78,1,2,No
CUST004474,Female,38,0,Yes,No,11,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,40.4,468.64,2,1,Yes
CUST004475,Male,62,1,Yes,Yes,48,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic Check,47.49,2268.29,1,1,Yes
CUST004476,Female,29,0,No,No,54,Yes,Cable,Yes,No,No,No,Yes,No,Month-to-month,Mailed Check,53.5,2907.39,0,1,Yes
CUST004477,Female,75,1,Yes,No,52,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Credit Card,71.9,3733.59,1,3,Yes
CUST004478,Male,52,0,Yes,No,20,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One year,Electronic Check,93.33,1907.68,0,3,No
CUST004479,Male,19,0,Yes,Yes,28,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,60.74,1658.37,0,4,No
CUST004480,Male,69,1,Yes,Yes,8,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Electronic Check,25.14,214.91,2,1,Yes
CUST004481,Female,47,0,No,No,9,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-month,Bank Transfer,52.56,420.7,0,3,Yes
CUST004482,Male,55,0,Yes,No,45,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,925.86,3,4,No
CUST004483,Male,41,0,No,No,13,No,Fiber Optic,Yes,Yes,No,Yes,No,No,One year,Bank Transfer,76.55,987.73,2,5,No
CUST004484,Female,58,0,No,No,37,Yes,Cable,Yes,Yes,No,Yes,No,No,Month-to-month,Electronic Check,42.68,1603.51,1,1,Yes
CUST004485,Female,46,0,No,No,17,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Credit Card,60.19,1062.75,2,5,No
CUST004486,Male,74,1,Yes,No,29,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank Transfer,78.45,2298.08,0,4,No
CUST004487,Male,31,0,No,No,32,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two year,Mailed Check,75.36,2437.35,3,4,No
CUST004488,Male,43,0,No,No,7,Yes,Cable,Yes,No,Yes,No,No,Yes,Month-to-month,Electronic Check,68.57,426.56,0,3,Yes
CUST004489,Male,34,0,No,No,21,Yes,Cable,Yes,No,No,Yes,No,Yes,One year,Electronic Check,63.08,1287.74,3,3,No
CUST004490,Female,69,1,No,No,51,Yes,Cable,No,Yes,No,No,Yes,No,Month-to-month,Mailed Check,37.51,1890.79,2,5,No
CUST004491,Female,50,0,Yes,Yes,64,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two year,Credit Card,78.93,5022.97,1,1,No
CUST004492,Male,79,1,Yes,Yes,14,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Mailed Check,105.04,1521.76,3,4,Yes
CUST004493,Male,54,0,Yes,No,19,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic Check,105.17,1943.13,2,2,Yes
CUST004494,Female,48,0,No,No,12,No,Fiber Optic,No,Yes,No,No,No,Yes,One year,Credit Card,85.09,1032.11,0,2,Yes
CUST004495,Female,70,1,No,No,2,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two year,Mailed Check,66.3,91.95,1,3,Yes
CUST004496,Female,30,0,No,No,67,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One year,Electronic Check,74.49,5040.5,1,5,No
CUST004497,Male,30,0,Yes,Yes,37,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,742.22,0,5,No
CUST004498,Female,80,1,Yes,Yes,22,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,32.72,691.46,1,5,No
CUST004499,Male,25,0,Yes,Yes,34,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two year,Electronic Check,80.26,2740.52,4,4,No
CUST004500,Female,80,1,No,No,24,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,75.48,1833.43,0,2,Yes
CUST004501,Male,57,0,No,No,65,Yes,Cable,Yes,Yes,No,No,Yes,No,Month-to-month,Electronic Check,79.07,5082.45,2,2,Yes
CUST004502,Male,63,1,No,No,1,No,Cable,No,Yes,Yes,No,Yes,No,Month-to-month,Credit Card,50.42,48.37,0,1,Yes
CUST004503,Male,51,0,Yes,Yes,29,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,52.97,1574.36,0,2,Yes
CUST004504,Female,30,0,Yes,Yes,0,Yes,Cable,No,Yes,No,No,No,Yes,One year,Mailed Check,73.95,0.0,2,3,No
CUST004505,Female,77,1,No,No,45,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,954.13,2,1,Yes
CUST004506,Male,28,0,Yes,Yes,38,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Mailed Check,70.85,2658.03,0,3,No
CUST004507,Female,77,1,No,No,37,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two year,Electronic Check,68.52,2476.99,2,3,No
CUST004508,Male,79,1,Yes,Yes,12,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,91.81,1054.84,3,5,Yes
CUST004509,Male,20,0,No,No,44,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Electronic Check,99.2,4394.82,2,3,No
CUST004510,Male,58,0,No,No,69,No,Fiber Optic,No,Yes,Yes,No,Yes,No,One year,Electronic Check,86.72,6009.87,2,3,No
CUST004511,Female,53,0,No,No,19,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Credit Card,38.76,779.06,0,2,No
CUST004512,Male,60,1,Yes,Yes,37,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank Transfer,20.0,747.79,1,2,No
CUST004513,Male,35,0,No,No,39,No,Cable,No,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,46.24,1836.45,0,2,Yes
CUST004514,Male,24,0,No,No,53,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-month,Mailed Check,78.87,4232.88,0,2,Yes
CUST004515,Female,65,1,Yes,Yes,70,Yes,Cable,No,No,Yes,No,Yes,No,Two year,Bank Transfer,53.26,3774.0,4,1,No
CUST004516,Female,68,1,Yes,No,14,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Bank Transfer,71.73,1023.65,0,3,Yes
CUST004517,Male,33,0,Yes,No,34,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Mailed Check,56.77,1948.21,0,3,Yes
CUST004518,Female,60,1,No,No,65,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,61.56,3999.55,0,3,No
CUST004519,Female,37,0,Yes,No,45,No,Cable,Yes,No,No,Yes,Yes,Yes,Two year,Electronic Check,59.59,2725.06,3,2,Yes
CUST004520,Female,40,0,No,No,14,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,96.48,1301.32,2,5,Yes
CUST004521,Female,76,1,Yes,Yes,17,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One year,Electronic Check,30.71,553.41,2,5,No
CUST004522,Male,45,0,No,No,43,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Bank Transfer,52.48,2276.53,0,5,Yes
CUST004523,Male,69,1,No,No,48,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic Check,68.64,3335.4,1,1,Yes
CUST004524,Male,67,1,Yes,Yes,44,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One year,Credit Card,75.56,3347.32,2,4,No
CUST004525,Female,34,0,No,No,69,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two year,Electronic Check,69.0,4760.96,0,5,No
CUST004526,Male,64,1,Yes,Yes,52,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Bank Transfer,54.93,2880.39,3,5,Yes
CUST004527,Male,24,0,Yes,Yes,71,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One year,Credit Card,71.69,5077.59,1,2,Yes
CUST004528,Male,33,0,Yes,No,62,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Credit Card,64.1,3947.76,2,4,No
CUST004529,Male,44,0,No,No,69,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Electronic Check,57.32,3982.01,2,5,Yes
CUST004530,Female,61,1,No,No,65,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Credit Card,20.0,1263.16,4,3,No
CUST004531,Male,33,0,No,No,34,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Credit Card,20.0,692.41,2,3,No
CUST004532,Male,36,0,No,No,12,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,197.66,1,4,No
CUST004533,Male,70,1,Yes,No,50,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Mailed Check,37.69,1943.62,2,5,Yes
CUST004534,Male,40,0,No,No,46,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Credit Card,54.07,2434.11,4,4,No
CUST004535,Male,71,1,Yes,No,64,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,20.0,1276.24,1,5,No
CUST004536,Male,75,1,Yes,Yes,0,No,Cable,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,91.73,0.0,0,1,Yes
CUST004537,Female,45,0,No,No,4,Yes,Cable,Yes,No,No,Yes,Yes,No,Month-to-month,Electronic Check,58.49,182.86,2,4,Yes
CUST004538,Female,70,1,No,No,39,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-month,Electronic Check,49.94,1922.97,2,4,No
CUST004539,Female,28,0,Yes,Yes,22,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Bank Transfer,54.42,1212.17,1,3,No
CUST004540,Male,35,0,Yes,No,33,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Electronic Check,59.68,1984.36,4,3,Yes
CUST004541,Female,33,0,Yes,Yes,31,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,One year,Bank Transfer,49.21,1534.56,1,3,No
CUST004542,Female,73,1,No,No,31,No,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,64.45,2019.27,3,5,Yes
CUST004543,Male,50,0,No,No,15,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One year,Bank Transfer,82.6,1286.83,2,5,No
CUST004544,Male,61,1,No,No,57,No,Cable,No,No,No,Yes,No,No,Two year,Mailed Check,40.15,2288.94,2,4,No
CUST004545,Female,67,1,No,No,37,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic Check,28.3,997.5,3,2,No
CUST004546,Female,41,0,No,No,68,Yes,None,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,36.15,2405.91,4,4,Yes
CUST004547,Female,55,0,No,No,41,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,93.15,3822.12,2,2,Yes
CUST004548,Male,79,1,No,No,47,No,Cable,Yes,Yes,No,No,No,Yes,Month-to-month,Credit Card,34.81,1681.95,1,3,No
CUST004549,Male,70,1,No,No,30,No,Cable,Yes,No,Yes,Yes,No,No,Month-to-month,Electronic Check,75.54,2258.18,0,4,No
CUST004550,Male,58,0,Yes,Yes,71,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-month,Bank Transfer,50.45,3566.46,4,3,No
CUST004551,Male,55,0,No,No,13,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Mailed Check,58.57,753.01,0,2,No
