CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn,TenureGroup,MonthlyChargeCategory,SupportLevel,AverageMonthlySpend
CUST005350,Male,18,0,No,No,47,Yes,Cable,Yes,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,50.95,2434.88,1,5,No,2-4 Years,Low,Low,51.80595744680851
CUST005351,Male,45,0,No,No,54,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-month,Credit Card,30.34,1641.05,2,4,No,4-6 Years,Low,Medium,30.389814814814812
CUST005352,Male,25,0,Yes,No,20,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Credit Card,34.61,703.83,0,2,Yes,1-2 Years,Low,Low,35.191500000000005
CUST005353,Male,22,0,Yes,Yes,4,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed Check,25.39,142.23,1,1,Yes,0-1 Year,Low,Low,35.5575
CUST005354,Male,38,0,No,No,1,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two year,Mailed Check,96.25,76.54,3,1,Yes,0-1 Year,High,Medium,76.54
CUST005355,Female,71,1,No,No,35,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One year,Bank Transfer,77.76,2762.46,1,1,No,2-4 Years,High,Low,78.92742857142858
CUST005356,Male,29,0,No,No,32,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Mailed Check,58.74,1863.8,1,5,No,2-4 Years,Medium,Low,58.24375
CUST005357,Male,56,0,No,No,36,Yes,Cable,Yes,No,Yes,Yes,Yes,No,One year,Credit Card,62.16,2189.38,0,2,No,2-4 Years,Medium,Low,60.81611111111111
CUST005358,Female,33,0,Yes,Yes,44,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-month,Bank Transfer,49.25,2162.8,2,5,Yes,2-4 Years,Low,Medium,49.154545454545456
CUST005359,Female,34,0,Yes,Yes,41,No,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic Check,65.76,2709.41,0,5,Yes,2-4 Years,Medium,Low,66.08317073170731
CUST005360,Male,35,0,No,No,46,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic Check,28.96,1327.89,1,4,Yes,2-4 Years,Low,Low,28.86717391304348
CUST005361,Male,79,1,Yes,No,57,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,22.67,1334.84,1,1,Yes,4-6 Years,Low,Low,23.418245614035087
CUST005362,Male,30,0,No,No,59,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed Check,20.0,1133.73,3,1,No,4-6 Years,Low,Medium,19.215762711864407
CUST005363,Male,41,0,Yes,Yes,3,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Month-to-month,Credit Card,20.0,19.72,1,2,Yes,0-1 Year,Low,Low,6.573333333333333
CUST005364,Male,27,0,Yes,Yes,31,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Two year,Mailed Check,88.18,2685.82,1,2,Yes,2-4 Years,High,Low,86.63935483870968
CUST005365,Male,59,0,No,No,16,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-month,Bank Transfer,96.43,1513.42,0,2,No,1-2 Years,High,Low,94.58875
CUST005366,Male,57,0,No,No,37,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Month-to-month,Mailed Check,58.54,2177.44,0,2,Yes,2-4 Years,Medium,Low,58.84972972972973
CUST005367,Female,64,1,No,No,38,Yes,DSL,Yes,No,Yes,No,No,No,One year,Credit Card,61.2,2311.38,3,3,No,2-4 Years,Medium,Medium,60.82578947368421
CUST005368,Female,30,0,No,No,30,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-month,Bank Transfer,96.26,2903.29,0,2,Yes,2-4 Years,High,Low,96.77633333333333
CUST005369,Male,78,1,Yes,Yes,12,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Bank Transfer,31.19,372.38,1,2,No,0-1 Year,Low,Low,31.031666666666666
CUST005370,Male,73,1,No,No,35,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Electronic Check,101.98,3569.87,1,4,Yes,2-4 Years,High,Low,101.9962857142857
CUST005371,Female,27,0,No,No,9,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic Check,92.5,858.69,1,5,Yes,0-1 Year,High,Low,95.41000000000001
CUST005372,Female,23,0,Yes,No,19,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One year,Electronic Check,95.74,1808.84,0,2,Yes,1-2 Years,High,Low,95.20210526315789
CUST005373,Female,53,0,Yes,Yes,71,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,85.99,6113.14,0,2,Yes,4-6 Years,High,Low,86.1005633802817
CUST005374,Male,18,0,Yes,No,14,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Electronic Check,20.0,319.36,3,3,No,1-2 Years,Low,Medium,22.81142857142857
CUST005375,Female,37,0,No,No,51,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed Check,58.66,3023.14,0,3,No,4-6 Years,Medium,Low,59.27725490196078
CUST005376,Male,20,0,No,No,37,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,56.22,2118.89,0,5,Yes,2-4 Years,Medium,Low,57.2672972972973
CUST005377,Female,50,0,No,No,8,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Month-to-month,Electronic Check,67.02,515.55,1,5,Yes,0-1 Year,Medium,Low,64.44375
CUST005378,Male,61,1,Yes,No,29,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,20.0,611.36,0,2,No,2-4 Years,Low,Low,21.08137931034483
CUST005379,Male,52,0,No,No,69,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Electronic Check,65.67,4554.55,0,3,No,4-6 Years,Medium,Low,66.00797101449275
CUST005380,Male,35,0,Yes,Yes,71,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,66.34,4704.2,1,2,Yes,4-6 Years,Medium,Low,66.25633802816901
CUST005381,Female,66,1,No,No,1,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic Check,87.1,105.1,1,2,Yes,0-1 Year,High,Low,105.1
CUST005382,Female,31,0,Yes,Yes,61,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Mailed Check,89.9,5516.06,1,5,No,4-6 Years,High,Low,90.42721311475411
CUST005383,Female,79,1,No,No,68,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Two year,Electronic Check,82.1,5583.52,0,1,No,4-6 Years,High,Low,82.11058823529413
CUST005384,Male,29,0,No,No,29,No,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic Check,20.0,560.93,3,1,Yes,2-4 Years,Low,Medium,19.342413793103447
CUST005385,Female,54,0,Yes,Yes,57,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,80.51,4643.73,0,4,No,4-6 Years,High,Low,81.46894736842104
CUST005386,Male,42,0,Yes,Yes,61,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One year,Bank Transfer,98.33,6035.08,3,5,Yes,4-6 Years,High,Medium,98.93573770491803
CUST005387,Female,67,1,Yes,No,14,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-month,Electronic Check,91.47,1243.12,1,1,Yes,1-2 Years,High,Low,88.7942857142857
CUST005388,Male,80,1,Yes,No,65,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Two year,Bank Transfer,54.5,3590.65,1,5,No,4-6 Years,Medium,Low,55.24076923076923
CUST005389,Female,74,1,Yes,No,52,No,Cable,Yes,No,Yes,No,No,No,Month-to-month,Electronic Check,70.52,3618.75,0,4,No,4-6 Years,Medium,Low,69.59134615384616
CUST005390,Female,50,0,Yes,No,18,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Mailed Check,48.07,805.71,4,4,No,1-2 Years,Low,High,44.76166666666667
CUST005391,Male,66,1,Yes,Yes,38,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank Transfer,38.58,1513.48,0,2,Yes,2-4 Years,Low,Low,39.828421052631576
CUST005392,Male,62,1,No,No,46,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Credit Card,78.39,3634.21,1,5,No,2-4 Years,High,Low,79.0045652173913
CUST005393,Female,35,0,Yes,Yes,58,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One year,Credit Card,68.85,3982.36,1,1,No,4-6 Years,Medium,Low,68.66137931034483
CUST005394,Male,36,0,No,No,7,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Bank Transfer,71.08,464.97,0,1,Yes,0-1 Year,Medium,Low,66.42428571428572
CUST005395,Male,20,0,No,No,33,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Two year,Bank Transfer,75.21,2431.78,1,2,No,2-4 Years,High,Low,73.69030303030304
CUST005396,Male,74,1,Yes,No,15,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-month,Electronic Check,52.26,742.31,1,4,Yes,1-2 Years,Low,Low,49.48733333333333
CUST005397,Female,19,0,No,No,62,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,One year,Credit Card,65.08,4094.88,2,1,No,4-6 Years,Medium,Medium,66.04645161290323
CUST005398,Male,23,0,No,No,2,Yes,DSL,Yes,No,No,No,Yes,No,One year,Bank Transfer,36.49,95.9,1,4,No,0-1 Year,Low,Low,47.95
CUST005399,Male,72,1,No,No,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One year,Credit Card,114.66,1088.07,3,3,Yes,0-1 Year,High,Medium,120.89666666666666
CUST005400,Male,62,1,Yes,No,58,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit Card,36.38,2148.75,3,5,No,4-6 Years,Low,Medium,37.047413793103445
CUST005401,Male,34,0,No,No,67,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Mailed Check,47.81,3206.29,0,4,No,4-6 Years,Low,Low,47.85507462686567
CUST005402,Male,40,0,No,No,27,No,Cable,No,No,No,Yes,No,Yes,Month-to-month,Mailed Check,20.0,597.55,2,4,No,2-4 Years,Low,Medium,22.13148148148148
CUST005403,Male,65,1,Yes,Yes,44,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Credit Card,49.94,2218.88,2,4,Yes,2-4 Years,Low,Medium,50.42909090909091
CUST005404,Female,41,0,No,No,53,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Mailed Check,50.34,2658.89,3,3,No,4-6 Years,Low,Medium,50.1677358490566
CUST005405,Male,72,1,No,No,71,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Two year,Bank Transfer,65.21,4617.51,2,5,No,4-6 Years,Medium,Medium,65.03535211267607
CUST005406,Male,42,0,No,No,48,No,Fiber Optic,No,Yes,No,No,No,No,One year,Electronic Check,49.85,2442.49,0,4,No,2-4 Years,Low,Low,50.88520833333333
CUST005407,Male,39,0,Yes,Yes,65,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Month-to-month,Mailed Check,26.48,1664.65,3,1,Yes,4-6 Years,Low,Medium,25.610000000000003
CUST005408,Female,72,1,No,No,29,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Mailed Check,43.53,1210.57,2,2,Yes,2-4 Years,Low,Medium,41.743793103448276
CUST005409,Female,40,0,No,No,43,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit Card,31.77,1314.2,5,2,No,2-4 Years,Low,High,30.56279069767442
CUST005410,Male,69,1,No,No,34,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One year,Bank Transfer,85.92,2939.34,2,5,Yes,2-4 Years,High,Medium,86.45117647058824
CUST005411,Female,22,0,Yes,Yes,55,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic Check,83.62,4570.18,2,5,Yes,4-6 Years,High,Medium,83.09418181818182
CUST005412,Female,42,0,Yes,Yes,51,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two year,Electronic Check,86.14,4369.28,2,1,Yes,4-6 Years,High,Medium,85.6721568627451
CUST005413,Male,58,0,No,No,63,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Electronic Check,76.56,4818.47,1,1,Yes,4-6 Years,High,Low,76.4836507936508
CUST005414,Male,75,1,No,No,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,61.33,96.7,1,5,No,0-1 Year,Medium,Low,96.7
CUST005415,Female,34,0,No,No,15,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Credit Card,74.86,1068.82,2,5,Yes,1-2 Years,High,Medium,71.25466666666667
CUST005416,Female,40,0,Yes,No,44,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Credit Card,77.92,3379.66,0,4,Yes,2-4 Years,High,Low,76.81045454545455
CUST005417,Male,69,1,Yes,No,54,Yes,Cable,No,Yes,No,Yes,Yes,No,One year,Electronic Check,40.77,2253.94,1,5,No,4-6 Years,Low,Low,41.73962962962963
CUST005418,Female,56,0,Yes,No,70,Yes,Cable,No,No,Yes,Yes,No,No,Month-to-month,Electronic Check,56.54,3901.32,5,1,Yes,4-6 Years,Medium,High,55.73314285714286
CUST005419,Male,30,0,Yes,Yes,31,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Credit Card,73.61,2339.17,2,5,No,2-4 Years,High,Medium,75.45709677419354
CUST005420,Male,78,1,No,No,6,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Mailed Check,108.83,632.3,2,5,Yes,0-1 Year,High,Medium,105.38333333333333
CUST005421,Female,40,0,No,No,72,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic Check,54.68,3906.41,3,4,Yes,4-6 Years,Medium,Medium,54.255694444444444
CUST005422,Male,44,0,Yes,Yes,7,Yes,Cable,Yes,No,Yes,No,Yes,No,Month-to-month,Electronic Check,65.16,514.43,0,1,Yes,0-1 Year,Medium,Low,73.49
CUST005423,Male,28,0,Yes,No,4,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Mailed Check,51.86,202.5,4,2,Yes,0-1 Year,Low,High,50.625
CUST005424,Male,47,0,Yes,Yes,14,Yes,Fiber Optic,Yes,No,Yes,No,No,No,One year,Credit Card,61.94,831.22,0,4,No,1-2 Years,Medium,Low,59.37285714285714
CUST005425,Male,23,0,No,No,49,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-month,Bank Transfer,91.57,4528.12,1,5,Yes,4-6 Years,High,Low,92.41061224489796
CUST005426,Female,77,1,Yes,Yes,34,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Bank Transfer,74.22,2503.52,1,1,Yes,2-4 Years,High,Low,73.63294117647058
CUST005427,Male,33,0,Yes,No,23,Yes,Cable,No,Yes,Yes,Yes,No,No,Month-to-month,Credit Card,41.92,990.45,0,5,Yes,1-2 Years,Low,Low,43.06304347826087
CUST005428,Female,46,0,No,No,1,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-month,Credit Card,93.81,66.7,1,4,Yes,0-1 Year,High,Low,66.7
CUST005429,Female,58,0,Yes,Yes,35,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Bank Transfer,72.34,2491.7,2,3,Yes,2-4 Years,High,Medium,71.19142857142856
CUST005430,Male,48,0,No,No,5,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-month,Credit Card,93.55,443.99,1,5,Yes,0-1 Year,High,Low,88.798
CUST005431,Female,25,0,No,No,66,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Mailed Check,51.58,3409.81,4,3,No,4-6 Years,Low,High,51.66378787878788
CUST005432,Female,55,0,Yes,No,16,No,Fiber Optic,Yes,No,Yes,No,No,Yes,One year,Bank Transfer,75.63,1157.87,1,2,No,1-2 Years,High,Low,72.366875
CUST005433,Female,54,0,Yes,Yes,2,Yes,Cable,No,No,Yes,No,Yes,No,Two year,Bank Transfer,72.02,156.73,1,2,Yes,0-1 Year,Medium,Low,78.365
CUST005434,Male,47,0,Yes,Yes,61,No,Cable,Yes,Yes,No,Yes,No,No,Month-to-month,Bank Transfer,52.82,3211.08,4,4,No,4-6 Years,Medium,High,52.64065573770492
CUST005435,Female,78,1,No,No,39,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Electronic Check,52.41,2057.21,2,4,Yes,2-4 Years,Low,Medium,52.74897435897436
CUST005436,Female,58,0,Yes,Yes,38,No,DSL,No,No,Yes,No,No,No,Two year,Bank Transfer,28.61,1106.69,2,1,Yes,2-4 Years,Low,Medium,29.12342105263158
CUST005437,Female,61,1,No,No,71,No,DSL,No,Yes,No,Yes,No,Yes,One year,Mailed Check,46.86,3357.05,1,3,No,4-6 Years,Low,Low,47.28239436619719
CUST005438,Female,50,0,No,No,34,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,41.18,1361.32,1,1,Yes,2-4 Years,Low,Low,40.038823529411765
CUST005439,Male,38,0,No,No,65,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Mailed Check,33.61,2161.02,1,4,Yes,4-6 Years,Low,Low,33.24646153846154
CUST005440,Male,74,1,Yes,Yes,28,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Electronic Check,78.06,2132.29,1,1,Yes,2-4 Years,High,Low,76.15321428571428
CUST005441,Female,33,0,Yes,No,46,Yes,Cable,Yes,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,65.13,2968.89,3,2,No,2-4 Years,Medium,Medium,64.54108695652174
CUST005442,Female,70,1,No,No,16,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-month,Credit Card,57.39,882.45,1,4,Yes,1-2 Years,Medium,Low,55.153125
CUST005443,Female,45,0,Yes,Yes,13,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Bank Transfer,54.59,750.47,1,1,No,1-2 Years,Medium,Low,57.72846153846154
CUST005444,Female,23,0,No,No,59,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Mailed Check,51.47,3093.5,1,1,No,4-6 Years,Low,Low,52.432203389830505
CUST005445,Female,63,1,No,No,12,No,Cable,Yes,Yes,No,No,Yes,No,Two year,Mailed Check,43.82,536.62,2,5,No,0-1 Year,Low,Medium,44.718333333333334
CUST005446,Female,31,0,No,No,53,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Bank Transfer,40.51,2199.55,0,2,No,4-6 Years,Low,Low,41.50094339622642
CUST005447,Male,49,0,No,No,70,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,36.45,2510.26,2,1,Yes,4-6 Years,Low,Medium,35.86085714285715
CUST005448,Male,76,1,Yes,Yes,56,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank Transfer,81.25,4552.51,0,1,No,4-6 Years,High,Low,81.29482142857144
CUST005449,Female,75,1,Yes,No,59,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank Transfer,20.0,1142.67,2,3,No,4-6 Years,Low,Medium,19.36728813559322
CUST005450,Female,55,0,No,No,40,Yes,Cable,Yes,No,Yes,No,Yes,No,One year,Mailed Check,27.97,1108.02,0,4,No,2-4 Years,Low,Low,27.700499999999998
CUST005451,Male,35,0,No,No,52,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One year,Mailed Check,102.29,5336.05,1,2,Yes,4-6 Years,High,Low,102.61634615384615
CUST005452,Female,56,0,No,No,34,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,49.32,1637.41,1,5,No,2-4 Years,Low,Low,48.15911764705883
CUST005453,Female,46,0,No,No,11,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Bank Transfer,68.51,792.03,1,4,Yes,0-1 Year,Medium,Low,72.00272727272727
CUST005454,Male,64,1,No,No,65,No,Fiber Optic,No,No,Yes,No,Yes,No,One year,Bank Transfer,71.05,4576.37,3,4,No,4-6 Years,Medium,Medium,70.4056923076923
CUST005455,Female,40,0,Yes,Yes,49,Yes,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed Check,20.65,1004.25,1,2,No,4-6 Years,Low,Low,20.494897959183675
CUST005456,Female,22,0,No,No,42,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One year,Mailed Check,91.63,3788.74,0,5,No,2-4 Years,High,Low,90.20809523809524
CUST005457,Female,50,0,No,No,60,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One year,Credit Card,51.9,3096.81,0,2,No,4-6 Years,Low,Low,51.6135
CUST005458,Male,48,0,Yes,No,27,Yes,Cable,Yes,No,Yes,No,No,No,One year,Mailed Check,34.66,969.19,0,5,No,2-4 Years,Low,Low,35.89592592592593
CUST005459,Male,59,0,Yes,No,26,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-month,Credit Card,68.19,1817.39,0,5,No,2-4 Years,Medium,Low,69.89961538461539
CUST005460,Male,48,0,No,No,43,No,Cable,Yes,No,Yes,Yes,Yes,No,Two year,Bank Transfer,70.55,3069.61,2,2,No,2-4 Years,Medium,Medium,71.38627906976744
CUST005461,Male,76,1,No,No,58,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-month,Credit Card,75.83,4358.46,0,4,No,4-6 Years,High,Low,75.14586206896551
CUST005462,Male,80,1,Yes,Yes,12,Yes,Cable,Yes,No,No,No,Yes,No,Month-to-month,Credit Card,31.08,379.88,3,1,Yes,0-1 Year,Low,Medium,31.656666666666666
CUST005463,Male,40,0,No,No,38,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Credit Card,48.95,1843.42,3,5,Yes,2-4 Years,Low,Medium,48.51105263157895
CUST005464,Female,44,0,Yes,Yes,12,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-month,Bank Transfer,65.24,837.03,0,3,Yes,0-1 Year,Medium,Low,69.7525
CUST005465,Female,42,0,Yes,Yes,52,No,DSL,Yes,No,No,No,Yes,Yes,One year,Mailed Check,90.73,4764.58,1,5,No,4-6 Years,High,Low,91.62653846153846
CUST005466,Male,62,1,Yes,No,32,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Credit Card,37.32,1199.71,0,2,No,2-4 Years,Low,Low,37.4909375
CUST005467,Female,46,0,No,No,58,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-month,Bank Transfer,78.08,4574.63,3,1,No,4-6 Years,High,Medium,78.87293103448276
CUST005468,Female,73,1,No,No,24,No,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-month,Credit Card,77.41,1844.82,4,3,No,1-2 Years,High,High,76.86749999999999
CUST005469,Male,33,0,Yes,Yes,25,No,DSL,No,Yes,Yes,No,No,Yes,One year,Mailed Check,68.05,1645.37,2,5,Yes,2-4 Years,Medium,Medium,65.81479999999999
CUST005470,Female,31,0,Yes,No,68,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-month,Credit Card,80.47,5418.11,3,1,Yes,4-6 Years,High,Medium,79.67808823529411
CUST005471,Male,27,0,Yes,No,15,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit Card,56.72,909.24,1,5,No,1-2 Years,Medium,Low,60.616
CUST005472,Female,61,1,Yes,No,71,No,Cable,No,Yes,Yes,Yes,Yes,Yes,One year,Credit Card,69.06,4891.45,2,4,No,4-6 Years,Medium,Medium,68.89366197183098
CUST005473,Male,32,0,No,No,44,No,DSL,No,No,Yes,No,No,Yes,One year,Bank Transfer,20.0,927.11,1,2,Yes,2-4 Years,Low,Low,21.070681818181818
CUST005474,Female,73,1,No,No,32,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Bank Transfer,90.52,2891.22,0,2,Yes,2-4 Years,High,Low,90.350625
CUST005475,Female,57,0,Yes,Yes,47,No,Cable,No,No,Yes,No,Yes,No,Two year,Electronic Check,57.28,2726.5,0,5,No,2-4 Years,Medium,Low,58.01063829787234
CUST005476,Male,27,0,Yes,Yes,1,Yes,Cable,No,Yes,No,Yes,No,Yes,Month-to-month,Electronic Check,68.56,9.07,0,4,Yes,0-1 Year,Medium,Low,9.07
CUST005477,Female,61,1,Yes,Yes,46,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One year,Bank Transfer,50.96,2313.46,3,2,Yes,2-4 Years,Low,Medium,50.29260869565218
CUST005478,Male,30,0,No,No,3,No,Unknown,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic Check,58.26,144.77,3,2,Yes,0-1 Year,Medium,Medium,48.25666666666667
CUST005479,Male,45,0,Yes,No,60,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Mailed Check,47.19,2843.26,1,1,Yes,4-6 Years,Low,Low,47.38766666666667
CUST005480,Female,53,0,Yes,No,29,Yes,Cable,Yes,No,No,No,Yes,Yes,Month-to-month,Mailed Check,58.52,1719.15,1,2,Yes,2-4 Years,Medium,Low,59.28103448275862
CUST005481,Female,46,0,No,No,26,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Credit Card,69.33,1807.74,2,3,Yes,2-4 Years,Medium,Medium,69.52846153846154
CUST005482,Female,77,1,No,No,71,No,DSL,No,Yes,Yes,No,No,No,One year,Credit Card,48.63,3442.19,1,1,Yes,4-6 Years,Low,Low,48.48154929577465
CUST005483,Male,65,1,No,No,8,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-month,Credit Card,65.89,475.61,4,2,Yes,0-1 Year,Medium,High,59.45125
CUST005484,Male,27,0,No,No,35,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-month,Bank Transfer,120.81,4170.54,1,4,Yes,2-4 Years,High,Low,119.15828571428571
CUST005485,Female,39,0,No,No,47,No,DSL,Yes,No,Yes,No,Yes,No,One year,Electronic Check,33.48,1609.27,2,1,Yes,2-4 Years,Low,Medium,34.23978723404255
CUST005486,Female,37,0,No,No,48,No,Fiber Optic,No,Yes,Yes,No,No,No,Two year,Credit Card,63.07,3003.83,1,4,No,2-4 Years,Medium,Low,62.579791666666665
CUST005487,Female,68,1,No,No,7,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One year,Electronic Check,88.26,586.46,4,2,Yes,0-1 Year,High,High,83.78
CUST005488,Male,23,0,Yes,Yes,71,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-month,Electronic Check,84.37,5956.01,0,4,Yes,4-6 Years,High,Low,83.8874647887324
CUST005489,Female,64,1,No,No,0,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit Card,71.27,30.49,2,3,Yes,0-1 Year,Medium,Medium,0.0
CUST005490,Female,29,0,Yes,Yes,62,No,Cable,No,No,No,Yes,No,No,Month-to-month,Bank Transfer,46.11,2827.55,2,3,Yes,4-6 Years,Low,Medium,45.605645161290326
